INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1492','1983-07-26','1792','9003','4104');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('188','1973-05-19','5960','6770','9803');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('916','2013-04-20','5708','9459','6729');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('549','1999-01-07','8050','6871','7892');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('155','2017-08-18','5925','6825','309');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9925','2010-10-25','5942','5916','6958');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('6567','2008-07-03','4898','2085','4498');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('529','1990-10-16','7262','5935','800');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('6337','2019-03-23','283','2047','1621');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9285','2021-02-06','1630','7477','7403');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8740','2009-10-03','4739','4125','7340');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3228','2005-05-21','832','2840','2682');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1275','2014-10-17','4089','6387','1552');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9654','2006-11-27','2220','53','6324');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8694','1974-01-21','9537','1111','1895');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1397','1990-12-29','245','4118','7281');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('7132','1974-10-18','5001','7383','3761');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('2838','2018-01-13','8184','9797','3497');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('804','2019-03-12','9575','1967','8488');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4711','2016-12-05','3037','58','2909');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1049','2007-10-20','4666','1456','5984');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('6878','1997-03-25','4040','2732','9640');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8806','2010-11-27','6158','7613','2736');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('2207','1994-10-27','3393','1565','5983');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('314','2005-12-20','4505','5388','4580');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5491','1984-09-01','2006','7994','9161');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('7580','1993-05-21','1280','4125','7437');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1227','1980-04-06','6167','7770','643');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9340','2013-05-27','900','5878','4400');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1253','2013-04-21','31','811','3066');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1005','1970-07-14','524','745','2998');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5937','2008-04-19','1906','2705','5241');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1707','2007-02-28','2154','9645','3880');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('2271','1972-12-13','1029','2720','7998');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9557','1985-01-08','9303','8740','2374');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('489','1987-01-07','9480','6237','5124');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('6390','2018-02-24','622','4203','7890');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5683','2021-11-05','4030','7834','6862');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3391','1994-06-30','7605','2948','3287');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3467','2017-04-03','1440','4253','2503');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9939','1985-08-21','2402','1141','4137');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1891','1975-02-03','2248','9821','4306');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8082','1987-05-06','9085','9378','23');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1065','1995-04-18','2757','1347','2822');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9648','2002-05-30','1216','7350','1585');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3117','2019-01-31','6526','5932','9550');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('2628','1977-07-25','6812','58','7887');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4034','1990-04-19','6382','5437','2901');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1148','2014-04-20','5665','7510','7148');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4742','2005-09-30','14','8681','543');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5659','1982-04-14','6928','6447','2999');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3062','1990-04-28','4056','3198','9222');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8397','2004-06-07','5509','1043','1518');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('767','1986-02-11','5112','4084','4428');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('956','2017-11-13','2783','4709','3543');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8425','1976-07-09','243','7188','9658');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4180','2001-06-20','2579','4399','7215');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8778','1977-12-05','3177','591','5363');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1604','1998-09-15','6770','208','480');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5648','1980-06-08','4862','3788','7275');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4735','2021-12-26','6569','4939','6330');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1082','2022-03-18','8156','6674','4643');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3662','1983-07-13','9122','6510','6413');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('666','1989-03-06','7262','1050','7814');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3934','2009-08-12','6200','6128','1794');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8146','1999-01-19','2955','8255','1388');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5145','2016-07-15','7637','267','6161');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('6791','1977-08-05','9617','865','1332');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9331','1985-02-20','1106','3005','4438');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8656','2004-05-31','8833','770','9021');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3158','2006-07-29','5204','5455','3036');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('552','1975-09-06','7210','3872','1978');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('3548','2003-02-14','1193','6767','5563');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9229','2021-11-07','8053','8933','1091');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1015','1979-03-01','7261','3048','4826');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1163','2010-12-25','7460','3488','4799');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('924','2019-03-24','9888','431','7203');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9865','1981-05-14','7481','9627','9107');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1318','1989-05-29','4960','3882','9464');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1090','1987-12-24','2314','898','8209');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('2472','1976-01-03','7890','3339','7221');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('6129','1976-05-01','3902','2495','8467');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('117','2013-09-26','1939','7281','6193');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('536','1973-11-17','6460','4292','9581');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8149','2017-04-22','4731','5125','991');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('2222','1978-04-23','3494','5436','7163');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('7237','1999-07-21','5235','5005','1439');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1150','1975-02-27','7148','4057','8673');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('9332','2012-05-24','1893','1033','4679');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4838','2021-03-29','9530','6260','5927');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5350','1987-09-12','4181','8452','2748');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5787','2003-09-27','278','7548','9428');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4830','1973-12-02','6895','9223','6186');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('8064','2000-05-10','3812','9963','9565');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5412','2011-03-31','8970','2848','6217');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('4468','1991-09-04','6113','3792','5329');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5988','1995-09-03','7016','5742','8091');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('550','1990-05-26','584','6632','25');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5684','1992-05-04','3169','9392','3891');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('1496','2006-10-13','4501','5159','3925');
INSERT INTO airport.Flights (AirportId, departureDate, destinationAirportId, airplaneId, pilotId) VALUES ('5138','1971-05-13','1844','8847','1715');
